"UF";"Abrangência";"Partido";"Eleitores";"%"
"RJ";"ANGRA DOS REIS";"AVANTE";"374";"0,033"
"RJ";"ANGRA DOS REIS";"DC";"418";"0,036"
"RJ";"ANGRA DOS REIS";"DEM";"562";"0,049"
"RJ";"ANGRA DOS REIS";"MDB";"1471";"0,128"
"RJ";"ANGRA DOS REIS";"NOVO";"11";"0,001"
"RJ";"ANGRA DOS REIS";"PATRI";"44";"0,004"
"RJ";"ANGRA DOS REIS";"PC DO B";"688";"0,060"
"RJ";"ANGRA DOS REIS";"PCB";"1";"0,000"
"RJ";"ANGRA DOS REIS";"PCO";"1";"0,000"
"RJ";"ANGRA DOS REIS";"PDT";"722";"0,063"
"RJ";"ANGRA DOS REIS";"PHS";"177";"0,015"
"RJ";"ANGRA DOS REIS";"PMB";"51";"0,004"
"RJ";"ANGRA DOS REIS";"PMN";"276";"0,024"
"RJ";"ANGRA DOS REIS";"PODE";"205";"0,018"
"RJ";"ANGRA DOS REIS";"PP";"1008";"0,088"
"RJ";"ANGRA DOS REIS";"PPL";"202";"0,018"
"RJ";"ANGRA DOS REIS";"PPS";"141";"0,012"
"RJ";"ANGRA DOS REIS";"PR";"536";"0,047"
"RJ";"ANGRA DOS REIS";"PRB";"449";"0,039"
"RJ";"ANGRA DOS REIS";"PROS";"40";"0,003"
"RJ";"ANGRA DOS REIS";"PRP";"101";"0,009"
"RJ";"ANGRA DOS REIS";"PRTB";"263";"0,023"
"RJ";"ANGRA DOS REIS";"PSB";"271";"0,024"
"RJ";"ANGRA DOS REIS";"PSC";"744";"0,065"
"RJ";"ANGRA DOS REIS";"PSD";"76";"0,007"
"RJ";"ANGRA DOS REIS";"PSDB";"885";"0,077"
"RJ";"ANGRA DOS REIS";"PSL";"279";"0,024"
"RJ";"ANGRA DOS REIS";"PSOL";"246";"0,021"
"RJ";"ANGRA DOS REIS";"PSTU";"8";"0,001"
"RJ";"ANGRA DOS REIS";"PT";"1470";"0,128"
"RJ";"ANGRA DOS REIS";"PTB";"463";"0,040"
"RJ";"ANGRA DOS REIS";"PTC";"527";"0,046"
"RJ";"ANGRA DOS REIS";"PV";"189";"0,016"
"RJ";"ANGRA DOS REIS";"REDE";"16";"0,001"
"RJ";"ANGRA DOS REIS";"SD";"178";"0,016"
"RJ";"APERIBÉ";"AVANTE";"79";"0,007"
"RJ";"APERIBÉ";"DC";"27";"0,002"
"RJ";"APERIBÉ";"DEM";"70";"0,006"
"RJ";"APERIBÉ";"MDB";"207";"0,018"
"RJ";"APERIBÉ";"PATRI";"6";"0,001"
"RJ";"APERIBÉ";"PC DO B";"44";"0,004"
"RJ";"APERIBÉ";"PDT";"96";"0,008"
"RJ";"APERIBÉ";"PHS";"18";"0,002"
"RJ";"APERIBÉ";"PODE";"11";"0,001"
