"UF";"Abrangência";"Partido";"Eleitores";"%"
"PE";"ABREU E LIMA";"AVANTE";"144";"0,023"
"PE";"ABREU E LIMA";"DC";"138";"0,023"
"PE";"ABREU E LIMA";"DEM";"433";"0,071"
"PE";"ABREU E LIMA";"MDB";"686";"0,112"
"PE";"ABREU E LIMA";"PATRI";"17";"0,003"
"PE";"ABREU E LIMA";"PC DO B";"442";"0,072"
"PE";"ABREU E LIMA";"PCB";"37";"0,006"
"PE";"ABREU E LIMA";"PDT";"419";"0,068"
"PE";"ABREU E LIMA";"PHS";"108";"0,018"
"PE";"ABREU E LIMA";"PMB";"10";"0,002"
"PE";"ABREU E LIMA";"PMN";"239";"0,039"
"PE";"ABREU E LIMA";"PODE";"51";"0,008"
"PE";"ABREU E LIMA";"PP";"592";"0,097"
"PE";"ABREU E LIMA";"PPL";"54";"0,009"
"PE";"ABREU E LIMA";"PPS";"326";"0,053"
"PE";"ABREU E LIMA";"PR";"685";"0,112"
"PE";"ABREU E LIMA";"PRB";"169";"0,028"
"PE";"ABREU E LIMA";"PROS";"45";"0,007"
"PE";"ABREU E LIMA";"PRP";"264";"0,043"
"PE";"ABREU E LIMA";"PRTB";"57";"0,009"
"PE";"ABREU E LIMA";"PSB";"452";"0,074"
"PE";"ABREU E LIMA";"PSC";"23";"0,004"
"PE";"ABREU E LIMA";"PSD";"163";"0,027"
"PE";"ABREU E LIMA";"PSDB";"474";"0,077"
"PE";"ABREU E LIMA";"PSL";"133";"0,022"
"PE";"ABREU E LIMA";"PSOL";"141";"0,023"
"PE";"ABREU E LIMA";"PSTU";"5";"0,001"
"PE";"ABREU E LIMA";"PT";"417";"0,068"
"PE";"ABREU E LIMA";"PTB";"480";"0,078"
"PE";"ABREU E LIMA";"PTC";"369";"0,060"
"PE";"ABREU E LIMA";"PV";"93";"0,015"
"PE";"ABREU E LIMA";"REDE";"4";"0,001"
"PE";"ABREU E LIMA";"SD";"27";"0,004"
"PE";"AFOGADOS DA INGAZEIRA";"AVANTE";"6";"0,001"
"PE";"AFOGADOS DA INGAZEIRA";"DC";"47";"0,008"
"PE";"AFOGADOS DA INGAZEIRA";"DEM";"89";"0,015"
"PE";"AFOGADOS DA INGAZEIRA";"MDB";"107";"0,017"
"PE";"AFOGADOS DA INGAZEIRA";"NOVO";"1";"0,000"
"PE";"AFOGADOS DA INGAZEIRA";"PATRI";"43";"0,007"
"PE";"AFOGADOS DA INGAZEIRA";"PC DO B";"52";"0,008"
"PE";"AFOGADOS DA INGAZEIRA";"PCB";"50";"0,008"
"PE";"AFOGADOS DA INGAZEIRA";"PDT";"21";"0,003"
"PE";"AFOGADOS DA INGAZEIRA";"PHS";"9";"0,001"
"PE";"AFOGADOS DA INGAZEIRA";"PMN";"37";"0,006"
"PE";"AFOGADOS DA INGAZEIRA";"PODE";"36";"0,006"
"PE";"AFOGADOS DA INGAZEIRA";"PP";"203";"0,033"
"PE";"AFOGADOS DA INGAZEIRA";"PPL";"11";"0,002"
"PE";"AFOGADOS DA INGAZEIRA";"PPS";"39";"0,006"
"PE";"AFOGADOS DA INGAZEIRA";"PR";"83";"0,014"
"PE";"AFOGADOS DA INGAZEIRA";"PRB";"38";"0,006"
"PE";"AFOGADOS DA INGAZEIRA";"PROS";"4";"0,001"
"PE";"AFOGADOS DA INGAZEIRA";"PRP";"79";"0,013"
"PE";"AFOGADOS DA INGAZEIRA";"PRTB";"21";"0,003"
"PE";"AFOGADOS DA INGAZEIRA";"PSB";"175";"0,029"
"PE";"AFOGADOS DA INGAZEIRA";"PSC";"37";"0,006"
"PE";"AFOGADOS DA INGAZEIRA";"PSD";"57";"0,009"
"PE";"AFOGADOS DA INGAZEIRA";"PSDB";"49";"0,008"
"PE";"AFOGADOS DA INGAZEIRA";"PSL";"3";"0,000"
"PE";"AFOGADOS DA INGAZEIRA";"PSOL";"56";"0,009"
"PE";"AFOGADOS DA INGAZEIRA";"PT";"209";"0,034"
"PE";"AFOGADOS DA INGAZEIRA";"PTB";"140";"0,023"
"PE";"AFOGADOS DA INGAZEIRA";"PTC";"149";"0,024"
"PE";"AFOGADOS DA INGAZEIRA";"PV";"53";"0,009"
"PE";"AFOGADOS DA INGAZEIRA";"REDE";"15";"0,002"
"PE";"AFOGADOS DA INGAZEIRA";"SD";"33";"0,005"
"PE";"AFRÂNIO";"DC";"15";"0,002"
"PE";"AFRÂNIO";"DEM";"8";"0,001"
"PE";"AFRÂNIO";"MDB";"240";"0,039"
"PE";"AFRÂNIO";"PDT";"3";"0,000"
"PE";"AFRÂNIO";"PHS";"9";"0,001"
"PE";"AFRÂNIO";"PMN";"1";"0,000"
"PE";"AFRÂNIO";"PODE";"23";"0,004"
"PE";"AFRÂNIO";"PP";"39";"0,006"
"PE";"AFRÂNIO";"PPS";"21";"0,003"
"PE";"AFRÂNIO";"PR";"8";"0,001"
"PE";"AFRÂNIO";"PRB";"30";"0,005"
"PE";"AFRÂNIO";"PRTB";"90";"0,015"
"PE";"AFRÂNIO";"PSB";"117";"0,019"
"PE";"AFRÂNIO";"PSD";"25";"0,004"
"PE";"AFRÂNIO";"PSDB";"22";"0,004"
"PE";"AFRÂNIO";"PSL";"9";"0,001"
"PE";"AFRÂNIO";"PT";"168";"0,027"
"PE";"AFRÂNIO";"PTB";"84";"0,014"
"PE";"AFRÂNIO";"PTC";"6";"0,001"
"PE";"AFRÂNIO";"PV";"31";"0,005"
"PE";"AGRESTINA";"AVANTE";"1";"0,000"
"PE";"AGRESTINA";"DC";"23";"0,004"
"PE";"AGRESTINA";"DEM";"122";"0,020"
"PE";"AGRESTINA";"MDB";"52";"0,008"
"PE";"AGRESTINA";"PC DO B";"57";"0,009"
"PE";"AGRESTINA";"PDT";"118";"0,019"
"PE";"AGRESTINA";"PHS";"1";"0,000"
"PE";"AGRESTINA";"PMN";"18";"0,003"
