"UF";"Abrangência";"Partido";"Eleitores";"%"
"AP";"AMAPÁ";"AVANTE";"36";"0,036"
"AP";"AMAPÁ";"CIDADANIA";"46";"0,046"
"AP";"AMAPÁ";"DC";"29";"0,029"
"AP";"AMAPÁ";"DEM";"47";"0,047"
"AP";"AMAPÁ";"MDB";"164";"0,165"
"AP";"AMAPÁ";"PATRIOTA";"12";"0,012"
"AP";"AMAPÁ";"PCB";"1";"0,001"
"AP";"AMAPÁ";"PCDOB";"31";"0,031"
"AP";"AMAPÁ";"PDT";"206";"0,207"
"AP";"AMAPÁ";"PL";"90";"0,090"
"AP";"AMAPÁ";"PMB";"56";"0,056"
"AP";"AMAPÁ";"PMN";"28";"0,028"
"AP";"AMAPÁ";"PODE";"42";"0,042"
"AP";"AMAPÁ";"PP";"160";"0,161"
"AP";"AMAPÁ";"PROS";"12";"0,012"
"AP";"AMAPÁ";"PRTB";"21";"0,021"
"AP";"AMAPÁ";"PSB";"193";"0,194"
"AP";"AMAPÁ";"PSC";"70";"0,070"
"AP";"AMAPÁ";"PSD";"26";"0,026"
"AP";"AMAPÁ";"PSDB";"62";"0,062"
"AP";"AMAPÁ";"PSL";"14";"0,014"
"AP";"AMAPÁ";"PSOL";"48";"0,048"
"AP";"AMAPÁ";"PSTU";"1";"0,001"
"AP";"AMAPÁ";"PT";"76";"0,076"
"AP";"AMAPÁ";"PTB";"34";"0,034"
"AP";"AMAPÁ";"PTC";"3";"0,003"
"AP";"AMAPÁ";"PV";"45";"0,045"
"AP";"AMAPÁ";"REDE";"90";"0,090"
"AP";"AMAPÁ";"REPUBLICANOS";"90";"0,090"
"AP";"AMAPÁ";"SOLIDARIEDADE";"41";"0,041"
"AP";"CALÇOENE";"AVANTE";"20";"0,020"
"AP";"CALÇOENE";"CIDADANIA";"42";"0,042"
"AP";"CALÇOENE";"DC";"7";"0,007"
"AP";"CALÇOENE";"DEM";"93";"0,093"
"AP";"CALÇOENE";"MDB";"288";"0,289"
"AP";"CALÇOENE";"NOVO";"1";"0,001"
"AP";"CALÇOENE";"PATRIOTA";"27";"0,027"
"AP";"CALÇOENE";"PCDOB";"58";"0,058"
"AP";"CALÇOENE";"PDT";"256";"0,257"
"AP";"CALÇOENE";"PL";"46";"0,046"
"AP";"CALÇOENE";"PMB";"30";"0,030"
"AP";"CALÇOENE";"PMN";"28";"0,028"
"AP";"CALÇOENE";"PODE";"25";"0,025"
"AP";"CALÇOENE";"PP";"66";"0,066"
"AP";"CALÇOENE";"PROS";"13";"0,013"
"AP";"CALÇOENE";"PRTB";"15";"0,015"
"AP";"CALÇOENE";"PSB";"104";"0,104"
"AP";"CALÇOENE";"PSC";"101";"0,101"
"AP";"CALÇOENE";"PSD";"51";"0,051"
"AP";"CALÇOENE";"PSDB";"74";"0,074"
"AP";"CALÇOENE";"PSL";"5";"0,005"
"AP";"CALÇOENE";"PSOL";"48";"0,048"
"AP";"CALÇOENE";"PSTU";"1";"0,001"
"AP";"CALÇOENE";"PT";"121";"0,121"
"AP";"CALÇOENE";"PTB";"35";"0,035"
"AP";"CALÇOENE";"PTC";"2";"0,002"
"AP";"CALÇOENE";"PV";"48";"0,048"
"AP";"CALÇOENE";"REDE";"93";"0,093"
"AP";"CALÇOENE";"REPUBLICANOS";"60";"0,060"
"AP";"CALÇOENE";"SOLIDARIEDADE";"38";"0,038"
"AP";"CUTIAS";"AVANTE";"10";"0,010"
"AP";"CUTIAS";"CIDADANIA";"23";"0,023"
"AP";"CUTIAS";"DC";"25";"0,025"
"AP";"CUTIAS";"DEM";"99";"0,099"
"AP";"CUTIAS";"MDB";"105";"0,105"
"AP";"CUTIAS";"PATRIOTA";"6";"0,006"
"AP";"CUTIAS";"PCDOB";"36";"0,036"
"AP";"CUTIAS";"PDT";"208";"0,209"
"AP";"CUTIAS";"PL";"42";"0,042"
"AP";"CUTIAS";"PMB";"12";"0,012"
"AP";"CUTIAS";"PMN";"8";"0,008"
"AP";"CUTIAS";"PODE";"46";"0,046"
"AP";"CUTIAS";"PP";"84";"0,084"
"AP";"CUTIAS";"PROS";"48";"0,048"
"AP";"CUTIAS";"PRTB";"57";"0,057"
"AP";"CUTIAS";"PSB";"150";"0,151"
"AP";"CUTIAS";"PSC";"17";"0,017"
"AP";"CUTIAS";"PSD";"12";"0,012"
"AP";"CUTIAS";"PSDB";"78";"0,078"
"AP";"CUTIAS";"PSOL";"55";"0,055"
"AP";"CUTIAS";"PT";"35";"0,035"
"AP";"CUTIAS";"PTB";"52";"0,052"
"AP";"CUTIAS";"PTC";"3";"0,003"
"AP";"CUTIAS";"PV";"44";"0,044"
"AP";"CUTIAS";"REDE";"6";"0,006"
"AP";"CUTIAS";"REPUBLICANOS";"107";"0,107"
"AP";"CUTIAS";"SOLIDARIEDADE";"34";"0,034"
"AP";"FERREIRA GOMES";"AVANTE";"6";"0,006"
"AP";"FERREIRA GOMES";"CIDADANIA";"72";"0,072"
"AP";"FERREIRA GOMES";"DC";"25";"0,025"
"AP";"FERREIRA GOMES";"DEM";"144";"0,145"
"AP";"FERREIRA GOMES";"MDB";"101";"0,101"
"AP";"FERREIRA GOMES";"PATRIOTA";"115";"0,115"
"AP";"FERREIRA GOMES";"PCB";"4";"0,004"
"AP";"FERREIRA GOMES";"PCDOB";"21";"0,021"
"AP";"FERREIRA GOMES";"PDT";"177";"0,178"
"AP";"FERREIRA GOMES";"PL";"178";"0,179"
"AP";"FERREIRA GOMES";"PMB";"53";"0,053"
