"UF";"Abrangência";"Partido";"Eleitores";"%"
"CE";"ABAIARA";"AVANTE";"1";"0,000"
"CE";"ABAIARA";"DEM";"12";"0,002"
"CE";"ABAIARA";"MDB";"63";"0,012"
"CE";"ABAIARA";"PC DO B";"29";"0,005"
"CE";"ABAIARA";"PDT";"85";"0,016"
"CE";"ABAIARA";"PODE";"20";"0,004"
"CE";"ABAIARA";"PP";"41";"0,008"
"CE";"ABAIARA";"PPS";"25";"0,005"
"CE";"ABAIARA";"PR";"38";"0,007"
"CE";"ABAIARA";"PRB";"60";"0,011"
"CE";"ABAIARA";"PROS";"8";"0,001"
"CE";"ABAIARA";"PRP";"50";"0,009"
"CE";"ABAIARA";"PSB";"34";"0,006"
"CE";"ABAIARA";"PSC";"1";"0,000"
"CE";"ABAIARA";"PSDB";"138";"0,025"
"CE";"ABAIARA";"PSTU";"17";"0,003"
"CE";"ABAIARA";"PT";"156";"0,029"
"CE";"ABAIARA";"PTB";"68";"0,012"
"CE";"ABAIARA";"PTC";"11";"0,002"
"CE";"ACARAPE";"AVANTE";"81";"0,015"
"CE";"ACARAPE";"DC";"75";"0,014"
"CE";"ACARAPE";"DEM";"155";"0,028"
"CE";"ACARAPE";"MDB";"160";"0,029"
"CE";"ACARAPE";"PATRI";"35";"0,006"
"CE";"ACARAPE";"PC DO B";"88";"0,016"
"CE";"ACARAPE";"PDT";"62";"0,011"
"CE";"ACARAPE";"PHS";"33";"0,006"
"CE";"ACARAPE";"PMB";"10";"0,002"
"CE";"ACARAPE";"PMN";"28";"0,005"
"CE";"ACARAPE";"PODE";"111";"0,020"
"CE";"ACARAPE";"PP";"72";"0,013"
"CE";"ACARAPE";"PPS";"61";"0,011"
"CE";"ACARAPE";"PR";"171";"0,031"
"CE";"ACARAPE";"PRB";"73";"0,013"
"CE";"ACARAPE";"PROS";"1";"0,000"
"CE";"ACARAPE";"PRP";"28";"0,005"
"CE";"ACARAPE";"PRTB";"75";"0,014"
"CE";"ACARAPE";"PSB";"78";"0,014"
"CE";"ACARAPE";"PSC";"77";"0,014"
"CE";"ACARAPE";"PSD";"22";"0,004"
"CE";"ACARAPE";"PSDB";"163";"0,030"
"CE";"ACARAPE";"PSL";"40";"0,007"
"CE";"ACARAPE";"PSOL";"9";"0,002"
"CE";"ACARAPE";"PSTU";"40";"0,007"
"CE";"ACARAPE";"PT";"114";"0,021"
"CE";"ACARAPE";"PTB";"88";"0,016"
"CE";"ACARAPE";"PTC";"12";"0,002"
"CE";"ACARAPE";"PV";"36";"0,007"
"CE";"ACARAÚ";"DC";"1";"0,000"
"CE";"ACARAÚ";"DEM";"202";"0,037"
"CE";"ACARAÚ";"MDB";"674";"0,123"
"CE";"ACARAÚ";"PC DO B";"118";"0,022"
"CE";"ACARAÚ";"PDT";"275";"0,050"
"CE";"ACARAÚ";"PHS";"25";"0,005"
"CE";"ACARAÚ";"PMB";"2";"0,000"
"CE";"ACARAÚ";"PMN";"39";"0,007"
"CE";"ACARAÚ";"PP";"178";"0,033"
"CE";"ACARAÚ";"PPS";"28";"0,005"
"CE";"ACARAÚ";"PR";"90";"0,016"
"CE";"ACARAÚ";"PRB";"14";"0,003"
"CE";"ACARAÚ";"PROS";"7";"0,001"
"CE";"ACARAÚ";"PSB";"78";"0,014"
"CE";"ACARAÚ";"PSC";"124";"0,023"
"CE";"ACARAÚ";"PSD";"138";"0,025"
"CE";"ACARAÚ";"PSDB";"140";"0,026"
"CE";"ACARAÚ";"PSL";"66";"0,012"
"CE";"ACARAÚ";"PSOL";"54";"0,010"
"CE";"ACARAÚ";"PSTU";"1";"0,000"
"CE";"ACARAÚ";"PT";"358";"0,066"
"CE";"ACARAÚ";"PTB";"142";"0,026"
"CE";"ACARAÚ";"PV";"13";"0,002"
"CE";"ACARAÚ";"REDE";"25";"0,005"
"CE";"ACOPIARA";"AVANTE";"5";"0,001"
"CE";"ACOPIARA";"DEM";"156";"0,029"
"CE";"ACOPIARA";"MDB";"195";"0,036"
"CE";"ACOPIARA";"PC DO B";"163";"0,030"
"CE";"ACOPIARA";"PDT";"97";"0,018"
"CE";"ACOPIARA";"PHS";"25";"0,005"
"CE";"ACOPIARA";"PMB";"5";"0,001"
"CE";"ACOPIARA";"PMN";"2";"0,000"
"CE";"ACOPIARA";"PODE";"38";"0,007"
"CE";"ACOPIARA";"PP";"294";"0,054"
"CE";"ACOPIARA";"PPS";"123";"0,023"
"CE";"ACOPIARA";"PR";"19";"0,003"
"CE";"ACOPIARA";"PRB";"10";"0,002"
"CE";"ACOPIARA";"PROS";"13";"0,002"
"CE";"ACOPIARA";"PRP";"386";"0,071"
"CE";"ACOPIARA";"PRTB";"11";"0,002"
"CE";"ACOPIARA";"PSB";"28";"0,005"
"CE";"ACOPIARA";"PSC";"4";"0,001"
"CE";"ACOPIARA";"PSD";"8";"0,001"
"CE";"ACOPIARA";"PSDB";"539";"0,099"
"CE";"ACOPIARA";"PSOL";"2";"0,000"
"CE";"ACOPIARA";"PT";"526";"0,096"
"CE";"ACOPIARA";"PTB";"399";"0,073"
"CE";"ACOPIARA";"PV";"36";"0,007"
"CE";"ACOPIARA";"SD";"41";"0,008"
"CE";"AIUABA";"DEM";"82";"0,015"
"CE";"AIUABA";"MDB";"156";"0,029"
"CE";"AIUABA";"PC DO B";"28";"0,005"
"CE";"AIUABA";"PDT";"57";"0,010"
"CE";"AIUABA";"PHS";"9";"0,002"
"CE";"AIUABA";"PMB";"30";"0,005"
"CE";"AIUABA";"PP";"203";"0,037"
"CE";"AIUABA";"PPS";"2";"0,000"
"CE";"AIUABA";"PR";"50";"0,009"
"CE";"AIUABA";"PRB";"66";"0,012"
"CE";"AIUABA";"PROS";"1";"0,000"
"CE";"AIUABA";"PSB";"160";"0,029"
"CE";"AIUABA";"PSD";"138";"0,025"
"CE";"AIUABA";"PSDB";"107";"0,020"
"CE";"AIUABA";"PSL";"1";"0,000"
"CE";"AIUABA";"PT";"310";"0,057"
"CE";"AIUABA";"PTB";"3";"0,001"
"CE";"ALCÂNTARAS";"AVANTE";"9";"0,002"
"CE";"ALCÂNTARAS";"DEM";"64";"0,012"
"CE";"ALCÂNTARAS";"MDB";"68";"0,012"
"CE";"ALCÂNTARAS";"PC DO B";"74";"0,014"
"CE";"ALCÂNTARAS";"PDT";"61";"0,011"
"CE";"ALCÂNTARAS";"PMB";"21";"0,004"
"CE";"ALCÂNTARAS";"PODE";"5";"0,001"
"CE";"ALCÂNTARAS";"PP";"86";"0,016"
"CE";"ALCÂNTARAS";"PPS";"149";"0,027"
"CE";"ALCÂNTARAS";"PR";"32";"0,006"
"CE";"ALCÂNTARAS";"PRB";"59";"0,011"
"CE";"ALCÂNTARAS";"PRP";"215";"0,039"
"CE";"ALCÂNTARAS";"PSB";"73";"0,013"
"CE";"ALCÂNTARAS";"PSC";"1";"0,000"
"CE";"ALCÂNTARAS";"PSD";"46";"0,008"
"CE";"ALCÂNTARAS";"PSDB";"210";"0,038"
