"UF";"Abrangência";"Partido";"Eleitores";"%"
"MG";"ABADIA DOS DOURADOS";"DEM";"103";"0,006"
"MG";"ABADIA DOS DOURADOS";"MDB";"79";"0,004"
"MG";"ABADIA DOS DOURADOS";"PDT";"82";"0,005"
"MG";"ABADIA DOS DOURADOS";"PMN";"1";"0,000"
"MG";"ABADIA DOS DOURADOS";"PP";"62";"0,004"
"MG";"ABADIA DOS DOURADOS";"PPS";"41";"0,002"
"MG";"ABADIA DOS DOURADOS";"PR";"81";"0,005"
"MG";"ABADIA DOS DOURADOS";"PRB";"15";"0,001"
"MG";"ABADIA DOS DOURADOS";"PROS";"1";"0,000"
"MG";"ABADIA DOS DOURADOS";"PSB";"5";"0,000"
"MG";"ABADIA DOS DOURADOS";"PSC";"31";"0,002"
"MG";"ABADIA DOS DOURADOS";"PSDB";"103";"0,006"
"MG";"ABADIA DOS DOURADOS";"PT";"62";"0,004"
"MG";"ABADIA DOS DOURADOS";"PTB";"149";"0,008"
"MG";"ABAETÉ";"AVANTE";"24";"0,001"
"MG";"ABAETÉ";"DC";"175";"0,010"
"MG";"ABAETÉ";"DEM";"352";"0,020"
"MG";"ABAETÉ";"MDB";"142";"0,008"
"MG";"ABAETÉ";"NOVO";"1";"0,000"
"MG";"ABAETÉ";"PATRI";"8";"0,000"
"MG";"ABAETÉ";"PDT";"92";"0,005"
"MG";"ABAETÉ";"PHS";"11";"0,001"
"MG";"ABAETÉ";"PMB";"9";"0,001"
"MG";"ABAETÉ";"PMN";"12";"0,001"
"MG";"ABAETÉ";"PODE";"64";"0,004"
"MG";"ABAETÉ";"PP";"230";"0,013"
"MG";"ABAETÉ";"PPS";"104";"0,006"
"MG";"ABAETÉ";"PR";"190";"0,011"
"MG";"ABAETÉ";"PRB";"6";"0,000"
"MG";"ABAETÉ";"PROS";"42";"0,002"
"MG";"ABAETÉ";"PRP";"2";"0,000"
"MG";"ABAETÉ";"PRTB";"92";"0,005"
"MG";"ABAETÉ";"PSB";"26";"0,001"
"MG";"ABAETÉ";"PSC";"63";"0,004"
"MG";"ABAETÉ";"PSDB";"242";"0,014"
"MG";"ABAETÉ";"PSL";"68";"0,004"
"MG";"ABAETÉ";"PT";"172";"0,010"
"MG";"ABAETÉ";"PTB";"105";"0,006"
"MG";"ABAETÉ";"PTC";"73";"0,004"
"MG";"ABAETÉ";"PV";"169";"0,010"
"MG";"ABAETÉ";"REDE";"8";"0,000"
"MG";"ABAETÉ";"SD";"107";"0,006"
"MG";"ABRE CAMPO";"AVANTE";"11";"0,001"
"MG";"ABRE CAMPO";"DEM";"121";"0,007"
"MG";"ABRE CAMPO";"MDB";"144";"0,008"
"MG";"ABRE CAMPO";"PATRI";"18";"0,001"
"MG";"ABRE CAMPO";"PDT";"43";"0,002"
"MG";"ABRE CAMPO";"PHS";"107";"0,006"
"MG";"ABRE CAMPO";"PMN";"27";"0,002"
"MG";"ABRE CAMPO";"PP";"168";"0,010"
"MG";"ABRE CAMPO";"PPL";"27";"0,002"
"MG";"ABRE CAMPO";"PPS";"45";"0,003"
"MG";"ABRE CAMPO";"PR";"75";"0,004"
"MG";"ABRE CAMPO";"PRB";"154";"0,009"
"MG";"ABRE CAMPO";"PROS";"1";"0,000"
"MG";"ABRE CAMPO";"PRP";"1";"0,000"
"MG";"ABRE CAMPO";"PRTB";"75";"0,004"
"MG";"ABRE CAMPO";"PSB";"31";"0,002"
"MG";"ABRE CAMPO";"PSC";"3";"0,000"
"MG";"ABRE CAMPO";"PSD";"20";"0,001"
"MG";"ABRE CAMPO";"PSDB";"102";"0,006"
"MG";"ABRE CAMPO";"PT";"285";"0,016"
"MG";"ABRE CAMPO";"PTB";"220";"0,013"
"MG";"ABRE CAMPO";"PTC";"24";"0,001"
"MG";"ABRE CAMPO";"PV";"94";"0,005"
"MG";"ABRE CAMPO";"SD";"9";"0,001"
"MG";"ACAIACA";"DEM";"66";"0,004"
"MG";"ACAIACA";"MDB";"142";"0,008"
"MG";"ACAIACA";"PATRI";"17";"0,001"
"MG";"ACAIACA";"PC DO B";"1";"0,000"
"MG";"ACAIACA";"PDT";"47";"0,003"
"MG";"ACAIACA";"PMN";"132";"0,008"
"MG";"ACAIACA";"PODE";"5";"0,000"
