"UF";"Abrangência";"Partido";"Eleitores";"%"
"AM";"ALVARÃES";"AVANTE";"52";"0,022"
"AM";"ALVARÃES";"DC";"22";"0,009"
"AM";"ALVARÃES";"DEM";"27";"0,011"
"AM";"ALVARÃES";"MDB";"109";"0,046"
"AM";"ALVARÃES";"PATRI";"104";"0,044"
"AM";"ALVARÃES";"PC DO B";"86";"0,036"
"AM";"ALVARÃES";"PCB";"1";"0,000"
"AM";"ALVARÃES";"PDT";"94";"0,040"
"AM";"ALVARÃES";"PHS";"22";"0,009"
"AM";"ALVARÃES";"PMN";"85";"0,036"
"AM";"ALVARÃES";"PODE";"33";"0,014"
"AM";"ALVARÃES";"PP";"76";"0,032"
"AM";"ALVARÃES";"PPL";"21";"0,009"
"AM";"ALVARÃES";"PPS";"65";"0,027"
"AM";"ALVARÃES";"PR";"94";"0,040"
"AM";"ALVARÃES";"PRB";"64";"0,027"
"AM";"ALVARÃES";"PROS";"25";"0,011"
"AM";"ALVARÃES";"PRP";"35";"0,015"
"AM";"ALVARÃES";"PRTB";"26";"0,011"
"AM";"ALVARÃES";"PSB";"46";"0,019"
"AM";"ALVARÃES";"PSC";"70";"0,030"
"AM";"ALVARÃES";"PSD";"37";"0,016"
"AM";"ALVARÃES";"PSDB";"64";"0,027"
"AM";"ALVARÃES";"PSL";"21";"0,009"
"AM";"ALVARÃES";"PT";"114";"0,048"
"AM";"ALVARÃES";"PTB";"56";"0,024"
"AM";"ALVARÃES";"PTC";"9";"0,004"
"AM";"ALVARÃES";"PV";"28";"0,012"
"AM";"AMATURÁ";"AVANTE";"10";"0,004"
"AM";"AMATURÁ";"DC";"58";"0,025"
"AM";"AMATURÁ";"DEM";"39";"0,016"
"AM";"AMATURÁ";"MDB";"303";"0,128"
"AM";"AMATURÁ";"PATRI";"23";"0,010"
"AM";"AMATURÁ";"PC DO B";"42";"0,018"
"AM";"AMATURÁ";"PDT";"50";"0,021"
"AM";"AMATURÁ";"PHS";"34";"0,014"
"AM";"AMATURÁ";"PMN";"17";"0,007"
"AM";"AMATURÁ";"PODE";"124";"0,052"
"AM";"AMATURÁ";"PP";"67";"0,028"
"AM";"AMATURÁ";"PPS";"86";"0,036"
"AM";"AMATURÁ";"PR";"72";"0,030"
"AM";"AMATURÁ";"PRB";"18";"0,008"
"AM";"AMATURÁ";"PROS";"78";"0,033"
"AM";"AMATURÁ";"PRP";"12";"0,005"
"AM";"AMATURÁ";"PRTB";"31";"0,013"
"AM";"AMATURÁ";"PSC";"222";"0,094"
