"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"ABAETETUBA";"AVANTE";"118";"0,021"
"PA";"ABAETETUBA";"DC";"186";"0,033"
"PA";"ABAETETUBA";"DEM";"292";"0,051"
"PA";"ABAETETUBA";"MDB";"1430";"0,252"
"PA";"ABAETETUBA";"NOVO";"1";"0,000"
"PA";"ABAETETUBA";"PATRI";"130";"0,023"
"PA";"ABAETETUBA";"PC DO B";"234";"0,041"
"PA";"ABAETETUBA";"PCB";"147";"0,026"
"PA";"ABAETETUBA";"PDT";"730";"0,129"
"PA";"ABAETETUBA";"PHS";"25";"0,004"
"PA";"ABAETETUBA";"PMB";"212";"0,037"
"PA";"ABAETETUBA";"PMN";"47";"0,008"
"PA";"ABAETETUBA";"PODE";"52";"0,009"
"PA";"ABAETETUBA";"PP";"609";"0,107"
"PA";"ABAETETUBA";"PPS";"716";"0,126"
"PA";"ABAETETUBA";"PR";"371";"0,065"
"PA";"ABAETETUBA";"PRB";"341";"0,060"
"PA";"ABAETETUBA";"PROS";"37";"0,007"
"PA";"ABAETETUBA";"PRP";"151";"0,027"
"PA";"ABAETETUBA";"PRTB";"64";"0,011"
"PA";"ABAETETUBA";"PSB";"484";"0,085"
"PA";"ABAETETUBA";"PSC";"260";"0,046"
"PA";"ABAETETUBA";"PSD";"102";"0,018"
"PA";"ABAETETUBA";"PSDB";"750";"0,132"
"PA";"ABAETETUBA";"PSL";"105";"0,018"
"PA";"ABAETETUBA";"PSOL";"573";"0,101"
"PA";"ABAETETUBA";"PSTU";"2";"0,000"
"PA";"ABAETETUBA";"PT";"942";"0,166"
"PA";"ABAETETUBA";"PTB";"243";"0,043"
"PA";"ABAETETUBA";"PTC";"84";"0,015"
"PA";"ABAETETUBA";"PV";"214";"0,038"
"PA";"ABAETETUBA";"REDE";"16";"0,003"
"PA";"ABAETETUBA";"SD";"28";"0,005"
"PA";"ABEL FIGUEIREDO";"AVANTE";"1";"0,000"
"PA";"ABEL FIGUEIREDO";"DC";"14";"0,002"
"PA";"ABEL FIGUEIREDO";"DEM";"130";"0,023"
"PA";"ABEL FIGUEIREDO";"MDB";"82";"0,014"
"PA";"ABEL FIGUEIREDO";"NOVO";"2";"0,000"
"PA";"ABEL FIGUEIREDO";"PC DO B";"8";"0,001"
"PA";"ABEL FIGUEIREDO";"PDT";"74";"0,013"
"PA";"ABEL FIGUEIREDO";"PHS";"1";"0,000"
"PA";"ABEL FIGUEIREDO";"PODE";"1";"0,000"
"PA";"ABEL FIGUEIREDO";"PP";"158";"0,028"
"PA";"ABEL FIGUEIREDO";"PPS";"34";"0,006"
"PA";"ABEL FIGUEIREDO";"PR";"37";"0,007"
"PA";"ABEL FIGUEIREDO";"PRB";"19";"0,003"
"PA";"ABEL FIGUEIREDO";"PROS";"10";"0,002"
"PA";"ABEL FIGUEIREDO";"PSB";"25";"0,004"
"PA";"ABEL FIGUEIREDO";"PSC";"51";"0,009"
