"UF";"Abrangência";"Partido";"Eleitores";"%"
"ES";"ÁGUIA BRANCA";"PV";"40";"0,012"
"ES";"ÁGUIA BRANCA";"REDE";"11";"0,003"
"ES";"ÁGUIA BRANCA";"SD";"12";"0,003"
"ES";"ALEGRE";"AVANTE";"45";"0,013"
"ES";"ALEGRE";"DC";"11";"0,003"
"ES";"ALEGRE";"DEM";"166";"0,048"
"ES";"ALEGRE";"MDB";"478";"0,139"
"ES";"ALEGRE";"NOVO";"2";"0,001"
"ES";"ALEGRE";"PATRI";"3";"0,001"
"ES";"ALEGRE";"PC DO B";"42";"0,012"
"ES";"ALEGRE";"PDT";"449";"0,131"
"ES";"ALEGRE";"PHS";"11";"0,003"
"ES";"ALEGRE";"PMB";"8";"0,002"
"ES";"ALEGRE";"PMN";"50";"0,015"
"ES";"ALEGRE";"PODE";"84";"0,024"
"ES";"ALEGRE";"PP";"541";"0,158"
"ES";"ALEGRE";"PPL";"8";"0,002"
"ES";"ALEGRE";"PPS";"157";"0,046"
"ES";"ALEGRE";"PR";"114";"0,033"
"ES";"ALEGRE";"PRB";"31";"0,009"
"ES";"ALEGRE";"PROS";"23";"0,007"
"ES";"ALEGRE";"PRP";"30";"0,009"
"ES";"ALEGRE";"PRTB";"42";"0,012"
"ES";"ALEGRE";"PSB";"154";"0,045"
"ES";"ALEGRE";"PSC";"66";"0,019"
"ES";"ALEGRE";"PSD";"96";"0,028"
"ES";"ALEGRE";"PSDB";"449";"0,131"
"ES";"ALEGRE";"PSL";"85";"0,025"
"ES";"ALEGRE";"PSOL";"10";"0,003"
"ES";"ALEGRE";"PSTU";"3";"0,001"
"ES";"ALEGRE";"PT";"224";"0,065"
"ES";"ALEGRE";"PTB";"414";"0,121"
"ES";"ALEGRE";"PTC";"150";"0,044"
"ES";"ALEGRE";"PV";"168";"0,049"
"ES";"ALEGRE";"REDE";"14";"0,004"
"ES";"ALEGRE";"SD";"63";"0,018"
"ES";"ALFREDO CHAVES";"DEM";"101";"0,029"
"ES";"ALFREDO CHAVES";"MDB";"153";"0,045"
"ES";"ALFREDO CHAVES";"PATRI";"32";"0,009"
"ES";"ALFREDO CHAVES";"PCO";"15";"0,004"
"ES";"ALFREDO CHAVES";"PDT";"25";"0,007"
"ES";"ALFREDO CHAVES";"PMB";"1";"0,000"
"ES";"ALFREDO CHAVES";"PMN";"28";"0,008"
"ES";"ALFREDO CHAVES";"PODE";"18";"0,005"
"ES";"ALFREDO CHAVES";"PP";"266";"0,078"
"ES";"ALFREDO CHAVES";"PPL";"1";"0,000"
"ES";"ALFREDO CHAVES";"PPS";"48";"0,014"
"ES";"ALFREDO CHAVES";"PR";"41";"0,012"
"ES";"ALFREDO CHAVES";"PRB";"9";"0,003"
"ES";"ALFREDO CHAVES";"PROS";"8";"0,002"
"ES";"ALFREDO CHAVES";"PRP";"23";"0,007"
"ES";"ALFREDO CHAVES";"PRTB";"2";"0,001"
"ES";"ALFREDO CHAVES";"PSB";"307";"0,089"
"ES";"ALFREDO CHAVES";"PSC";"19";"0,006"
"ES";"ALFREDO CHAVES";"PSD";"28";"0,008"
"ES";"ALFREDO CHAVES";"PSDB";"91";"0,027"
"ES";"ALFREDO CHAVES";"PT";"91";"0,027"
"ES";"ALFREDO CHAVES";"PTB";"78";"0,023"
"ES";"ALFREDO CHAVES";"PTC";"29";"0,008"
"ES";"ALFREDO CHAVES";"PV";"64";"0,019"
"ES";"ALFREDO CHAVES";"REDE";"11";"0,003"
"ES";"ALFREDO CHAVES";"SD";"1";"0,000"
"ES";"ALTO RIO NOVO";"DEM";"145";"0,042"
"ES";"ALTO RIO NOVO";"MDB";"168";"0,049"
"ES";"ALTO RIO NOVO";"PDT";"128";"0,037"
"ES";"ALTO RIO NOVO";"PMN";"21";"0,006"
"ES";"ALTO RIO NOVO";"PODE";"3";"0,001"
"ES";"ALTO RIO NOVO";"PP";"93";"0,027"
"ES";"ALTO RIO NOVO";"PPS";"80";"0,023"
"ES";"ALTO RIO NOVO";"PR";"49";"0,014"
"ES";"ALTO RIO NOVO";"PROS";"5";"0,001"
"ES";"ALTO RIO NOVO";"PSB";"53";"0,015"
"ES";"ALTO RIO NOVO";"PSC";"15";"0,004"
"ES";"ALTO RIO NOVO";"PSD";"21";"0,006"
"ES";"ALTO RIO NOVO";"PSDB";"236";"0,069"
"ES";"ALTO RIO NOVO";"PSL";"1";"0,000"
"ES";"ALTO RIO NOVO";"PSOL";"17";"0,005"
"ES";"ALTO RIO NOVO";"PT";"42";"0,012"
"ES";"ALTO RIO NOVO";"PTB";"23";"0,007"
"ES";"ALTO RIO NOVO";"PTC";"2";"0,001"
"ES";"ALTO RIO NOVO";"SD";"21";"0,006"
"ES";"ANCHIETA";"AVANTE";"106";"0,031"
"ES";"ANCHIETA";"DC";"106";"0,031"
"ES";"ANCHIETA";"DEM";"221";"0,064"
"ES";"ANCHIETA";"MDB";"527";"0,154"
"ES";"ANCHIETA";"NOVO";"2";"0,001"
"ES";"ANCHIETA";"PATRI";"22";"0,006"
"ES";"ANCHIETA";"PC DO B";"57";"0,017"
"ES";"ANCHIETA";"PCB";"2";"0,001"
"ES";"ANCHIETA";"PCO";"6";"0,002"
"ES";"ANCHIETA";"PDT";"295";"0,086"
"ES";"ANCHIETA";"PHS";"67";"0,020"
"ES";"ANCHIETA";"PMB";"79";"0,023"
"ES";"ANCHIETA";"PMN";"60";"0,017"
"ES";"ANCHIETA";"PODE";"48";"0,014"
"ES";"ANCHIETA";"PP";"567";"0,165"
"ES";"ANCHIETA";"PPL";"29";"0,008"
"ES";"ANCHIETA";"PPS";"84";"0,024"
"ES";"ANCHIETA";"PR";"129";"0,038"
"ES";"ANCHIETA";"PRB";"38";"0,011"
"ES";"ANCHIETA";"PROS";"40";"0,012"
"ES";"ANCHIETA";"PRP";"36";"0,010"
"ES";"ANCHIETA";"PRTB";"63";"0,018"
"ES";"ANCHIETA";"PSB";"184";"0,054"
"ES";"ANCHIETA";"PSC";"114";"0,033"
"ES";"ANCHIETA";"PSD";"97";"0,028"
"ES";"ANCHIETA";"PSDB";"202";"0,059"
"ES";"ANCHIETA";"PSL";"88";"0,026"
"ES";"ANCHIETA";"PSOL";"5";"0,001"
"ES";"ANCHIETA";"PT";"159";"0,046"
"ES";"ANCHIETA";"PTB";"198";"0,058"
"ES";"ANCHIETA";"PTC";"124";"0,036"
"ES";"ANCHIETA";"PV";"168";"0,049"
"ES";"ANCHIETA";"REDE";"38";"0,011"
"ES";"ANCHIETA";"SD";"27";"0,008"
"ES";"APIACÁ";"AVANTE";"7";"0,002"
"ES";"APIACÁ";"DC";"3";"0,001"
"ES";"APIACÁ";"DEM";"77";"0,022"
"ES";"APIACÁ";"MDB";"300";"0,087"
"ES";"APIACÁ";"PATRI";"13";"0,004"
"ES";"APIACÁ";"PCB";"27";"0,008"
"ES";"APIACÁ";"PCO";"17";"0,005"
"ES";"APIACÁ";"PDT";"175";"0,051"
"ES";"APIACÁ";"PHS";"21";"0,006"
"ES";"APIACÁ";"PMN";"104";"0,030"
"ES";"APIACÁ";"PODE";"12";"0,003"
"ES";"APIACÁ";"PP";"126";"0,037"
"ES";"APIACÁ";"PPS";"71";"0,021"
"ES";"APIACÁ";"PR";"24";"0,007"
"ES";"APIACÁ";"PRB";"33";"0,010"
"ES";"APIACÁ";"PROS";"4";"0,001"
"ES";"APIACÁ";"PRP";"30";"0,009"
"ES";"APIACÁ";"PRTB";"1";"0,000"
"ES";"APIACÁ";"PSB";"33";"0,010"
"ES";"APIACÁ";"PSC";"14";"0,004"
"ES";"APIACÁ";"PSD";"7";"0,002"
"ES";"APIACÁ";"PSDB";"114";"0,033"
"ES";"APIACÁ";"PSL";"6";"0,002"
"ES";"APIACÁ";"PSTU";"23";"0,007"
"ES";"APIACÁ";"PT";"144";"0,042"
"ES";"APIACÁ";"PTB";"52";"0,015"
"ES";"APIACÁ";"PTC";"9";"0,003"
"ES";"APIACÁ";"PV";"15";"0,004"
"ES";"APIACÁ";"REDE";"16";"0,005"
"ES";"APIACÁ";"SD";"58";"0,017"
"ES";"ARACRUZ";"AVANTE";"24";"0,007"
"ES";"ARACRUZ";"DC";"73";"0,021"
"ES";"ARACRUZ";"DEM";"383";"0,112"
"ES";"ARACRUZ";"MDB";"517";"0,151"
"ES";"ARACRUZ";"NOVO";"4";"0,001"
"ES";"ARACRUZ";"PATRI";"26";"0,008"
"ES";"ARACRUZ";"PC DO B";"146";"0,043"
"ES";"ARACRUZ";"PDT";"298";"0,087"
"ES";"ARACRUZ";"PHS";"96";"0,028"
"ES";"ARACRUZ";"PMB";"23";"0,007"
"ES";"ARACRUZ";"PMN";"197";"0,057"
"ES";"ARACRUZ";"PODE";"95";"0,028"
"ES";"ARACRUZ";"PP";"933";"0,272"
"ES";"ARACRUZ";"PPL";"25";"0,007"
"ES";"ARACRUZ";"PPS";"126";"0,037"
"ES";"ARACRUZ";"PR";"193";"0,056"
"ES";"ARACRUZ";"PRB";"264";"0,077"
"ES";"ARACRUZ";"PROS";"19";"0,006"
"ES";"ARACRUZ";"PRP";"291";"0,085"
"ES";"ARACRUZ";"PRTB";"91";"0,027"
"ES";"ARACRUZ";"PSB";"508";"0,148"
"ES";"ARACRUZ";"PSC";"243";"0,071"
"ES";"ARACRUZ";"PSD";"68";"0,020"
"ES";"ARACRUZ";"PSDB";"584";"0,170"
"ES";"ARACRUZ";"PSL";"185";"0,054"
"ES";"ARACRUZ";"PSOL";"76";"0,022"
"ES";"ARACRUZ";"PT";"311";"0,091"
"ES";"ARACRUZ";"PTB";"553";"0,161"
"ES";"ARACRUZ";"PTC";"166";"0,048"
"ES";"ARACRUZ";"PV";"144";"0,042"
"ES";"ARACRUZ";"REDE";"47";"0,014"
"ES";"ARACRUZ";"SD";"62";"0,018"
"ES";"ATÍLIO VIVÁCQUA";"AVANTE";"1";"0,000"
"ES";"ATÍLIO VIVÁCQUA";"DEM";"192";"0,056"
"ES";"ATÍLIO VIVÁCQUA";"MDB";"269";"0,078"
"ES";"ATÍLIO VIVÁCQUA";"PATRI";"11";"0,003"
"ES";"ATÍLIO VIVÁCQUA";"PC DO B";"1";"0,000"
"ES";"ATÍLIO VIVÁCQUA";"PCB";"32";"0,009"
"ES";"ATÍLIO VIVÁCQUA";"PDT";"112";"0,033"
"ES";"ATÍLIO VIVÁCQUA";"PMN";"24";"0,007"
"ES";"ATÍLIO VIVÁCQUA";"PP";"97";"0,028"
"ES";"ATÍLIO VIVÁCQUA";"PPS";"110";"0,032"
"ES";"ATÍLIO VIVÁCQUA";"PR";"86";"0,025"
"ES";"ATÍLIO VIVÁCQUA";"PRB";"20";"0,006"
