"UF";"Abrangência";"Partido";"Eleitores";"%"
"PE";"AGRESTINA";"AVANTE";"3";"0,001"
"PE";"AGRESTINA";"CIDADANIA";"59";"0,010"
"PE";"AGRESTINA";"DC";"22";"0,004"
"PE";"AGRESTINA";"DEM";"131";"0,023"
"PE";"AGRESTINA";"MDB";"62";"0,011"
"PE";"AGRESTINA";"PATRIOTA";"40";"0,007"
"PE";"AGRESTINA";"PCDOB";"49";"0,009"
"PE";"AGRESTINA";"PDT";"93";"0,016"
"PE";"AGRESTINA";"PL";"44";"0,008"
"PE";"AGRESTINA";"PMN";"15";"0,003"
"PE";"AGRESTINA";"PODE";"42";"0,007"
"PE";"AGRESTINA";"PP";"147";"0,026"
"PE";"AGRESTINA";"PROS";"3";"0,001"
"PE";"AGRESTINA";"PRTB";"11";"0,002"
"PE";"AGRESTINA";"PSB";"104";"0,018"
"PE";"AGRESTINA";"PSC";"60";"0,010"
"PE";"AGRESTINA";"PSD";"17";"0,003"
"PE";"AGRESTINA";"PSDB";"59";"0,010"
"PE";"AGRESTINA";"PSL";"15";"0,003"
"PE";"AGRESTINA";"PSOL";"70";"0,012"
"PE";"AGRESTINA";"PT";"160";"0,028"
"PE";"AGRESTINA";"PTB";"96";"0,017"
"PE";"AGRESTINA";"PTC";"117";"0,020"
"PE";"AGRESTINA";"PV";"73";"0,013"
"PE";"AGRESTINA";"REDE";"16";"0,003"
"PE";"AGRESTINA";"REPUBLICANOS";"20";"0,003"
"PE";"AGRESTINA";"SOLIDARIEDADE";"33";"0,006"
"PE";"ÁGUA PRETA";"AVANTE";"111";"0,019"
"PE";"ÁGUA PRETA";"CIDADANIA";"74";"0,013"
"PE";"ÁGUA PRETA";"DC";"16";"0,003"
"PE";"ÁGUA PRETA";"DEM";"39";"0,007"
"PE";"ÁGUA PRETA";"MDB";"111";"0,019"
"PE";"ÁGUA PRETA";"PATRIOTA";"166";"0,029"
"PE";"ÁGUA PRETA";"PCB";"1";"0,000"
"PE";"ÁGUA PRETA";"PCDOB";"88";"0,015"
"PE";"ÁGUA PRETA";"PDT";"88";"0,015"
"PE";"ÁGUA PRETA";"PL";"73";"0,013"
"PE";"ÁGUA PRETA";"PMN";"72";"0,013"
"PE";"ÁGUA PRETA";"PODE";"119";"0,021"
"PE";"ÁGUA PRETA";"PP";"104";"0,018"
"PE";"ÁGUA PRETA";"PROS";"123";"0,021"
"PE";"ÁGUA PRETA";"PRTB";"12";"0,002"
"PE";"ÁGUA PRETA";"PSB";"138";"0,024"
"PE";"ÁGUA PRETA";"PSC";"70";"0,012"
"PE";"ÁGUA PRETA";"PSD";"16";"0,003"
"PE";"ÁGUA PRETA";"PSDB";"133";"0,023"
"PE";"ÁGUA PRETA";"PSL";"17";"0,003"
"PE";"ÁGUA PRETA";"PSOL";"4";"0,001"
"PE";"ÁGUA PRETA";"PT";"136";"0,024"
"PE";"ÁGUA PRETA";"PTB";"67";"0,012"
"PE";"ÁGUA PRETA";"PTC";"116";"0,020"
"PE";"ÁGUA PRETA";"PV";"48";"0,008"
"PE";"ÁGUA PRETA";"REPUBLICANOS";"27";"0,005"
"PE";"ÁGUA PRETA";"SOLIDARIEDADE";"50";"0,009"
"PE";"ÁGUAS BELAS";"AVANTE";"122";"0,021"
"PE";"ÁGUAS BELAS";"CIDADANIA";"33";"0,006"
"PE";"ÁGUAS BELAS";"DC";"45";"0,008"
"PE";"ÁGUAS BELAS";"DEM";"192";"0,034"
"PE";"ÁGUAS BELAS";"MDB";"265";"0,046"
