"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"AFUÁ";"PP";"95";"0,016"
"PA";"AFUÁ";"PROS";"18";"0,003"
"PA";"AFUÁ";"PRTB";"4";"0,001"
"PA";"AFUÁ";"PSB";"67";"0,011"
"PA";"AFUÁ";"PSC";"31";"0,005"
"PA";"AFUÁ";"PSD";"35";"0,006"
"PA";"AFUÁ";"PSDB";"190";"0,032"
"PA";"AFUÁ";"PSOL";"14";"0,002"
"PA";"AFUÁ";"PT";"211";"0,036"
"PA";"AFUÁ";"PTB";"181";"0,031"
"PA";"AFUÁ";"PTC";"7";"0,001"
"PA";"AFUÁ";"PV";"14";"0,002"
"PA";"AFUÁ";"REPUBLICANOS";"10";"0,002"
"PA";"AFUÁ";"SOLIDARIEDADE";"66";"0,011"
"PA";"ÁGUA AZUL DO NORTE";"AVANTE";"2";"0,000"
"PA";"ÁGUA AZUL DO NORTE";"CIDADANIA";"32";"0,005"
"PA";"ÁGUA AZUL DO NORTE";"DC";"1";"0,000"
"PA";"ÁGUA AZUL DO NORTE";"DEM";"26";"0,004"
"PA";"ÁGUA AZUL DO NORTE";"MDB";"183";"0,031"
"PA";"ÁGUA AZUL DO NORTE";"PATRIOTA";"50";"0,008"
"PA";"ÁGUA AZUL DO NORTE";"PCDOB";"25";"0,004"
"PA";"ÁGUA AZUL DO NORTE";"PDT";"54";"0,009"
"PA";"ÁGUA AZUL DO NORTE";"PL";"99";"0,017"
"PA";"ÁGUA AZUL DO NORTE";"PMN";"5";"0,001"
"PA";"ÁGUA AZUL DO NORTE";"PODE";"10";"0,002"
"PA";"ÁGUA AZUL DO NORTE";"PP";"118";"0,020"
"PA";"ÁGUA AZUL DO NORTE";"PROS";"10";"0,002"
"PA";"ÁGUA AZUL DO NORTE";"PRTB";"5";"0,001"
"PA";"ÁGUA AZUL DO NORTE";"PSB";"68";"0,012"
"PA";"ÁGUA AZUL DO NORTE";"PSC";"178";"0,030"
"PA";"ÁGUA AZUL DO NORTE";"PSD";"34";"0,006"
"PA";"ÁGUA AZUL DO NORTE";"PSDB";"122";"0,021"
"PA";"ÁGUA AZUL DO NORTE";"PSL";"5";"0,001"
"PA";"ÁGUA AZUL DO NORTE";"PSOL";"2";"0,000"
"PA";"ÁGUA AZUL DO NORTE";"PT";"111";"0,019"
"PA";"ÁGUA AZUL DO NORTE";"PTB";"56";"0,009"
"PA";"ÁGUA AZUL DO NORTE";"PTC";"4";"0,001"
"PA";"ÁGUA AZUL DO NORTE";"PV";"6";"0,001"
"PA";"ÁGUA AZUL DO NORTE";"REPUBLICANOS";"133";"0,023"
"PA";"ÁGUA AZUL DO NORTE";"SOLIDARIEDADE";"6";"0,001"
"PA";"ALENQUER";"AVANTE";"43";"0,007"
"PA";"ALENQUER";"CIDADANIA";"168";"0,028"
"PA";"ALENQUER";"DC";"51";"0,009"
"PA";"ALENQUER";"DEM";"352";"0,060"
"PA";"ALENQUER";"MDB";"374";"0,063"
"PA";"ALENQUER";"PATRIOTA";"281";"0,048"
"PA";"ALENQUER";"PCDOB";"82";"0,014"
"PA";"ALENQUER";"PDT";"256";"0,043"
"PA";"ALENQUER";"PL";"134";"0,023"
"PA";"ALENQUER";"PMB";"5";"0,001"
"PA";"ALENQUER";"PMN";"120";"0,020"
"PA";"ALENQUER";"PODE";"395";"0,067"
"PA";"ALENQUER";"PP";"263";"0,045"
"PA";"ALENQUER";"PROS";"52";"0,009"
"PA";"ALENQUER";"PRTB";"7";"0,001"
"PA";"ALENQUER";"PSB";"196";"0,033"
"PA";"ALENQUER";"PSC";"207";"0,035"
"PA";"ALENQUER";"PSD";"43";"0,007"
"PA";"ALENQUER";"PSDB";"249";"0,042"
"PA";"ALENQUER";"PSL";"16";"0,003"
"PA";"ALENQUER";"PSOL";"31";"0,005"
"PA";"ALENQUER";"PT";"232";"0,039"
"PA";"ALENQUER";"PTB";"281";"0,048"
"PA";"ALENQUER";"PTC";"42";"0,007"
"PA";"ALENQUER";"PV";"127";"0,022"
"PA";"ALENQUER";"REDE";"83";"0,014"
"PA";"ALENQUER";"REPUBLICANOS";"111";"0,019"
"PA";"ALENQUER";"SOLIDARIEDADE";"16";"0,003"
"PA";"ALMEIRIM";"AVANTE";"124";"0,021"
"PA";"ALMEIRIM";"CIDADANIA";"89";"0,015"
"PA";"ALMEIRIM";"DC";"37";"0,006"
"PA";"ALMEIRIM";"DEM";"90";"0,015"
"PA";"ALMEIRIM";"MDB";"219";"0,037"
"PA";"ALMEIRIM";"NOVO";"1";"0,000"
"PA";"ALMEIRIM";"PATRIOTA";"310";"0,053"
"PA";"ALMEIRIM";"PCDOB";"188";"0,032"
"PA";"ALMEIRIM";"PDT";"237";"0,040"
"PA";"ALMEIRIM";"PL";"111";"0,019"
"PA";"ALMEIRIM";"PMB";"1";"0,000"
"PA";"ALMEIRIM";"PMN";"10";"0,002"
"PA";"ALMEIRIM";"PODE";"78";"0,013"
"PA";"ALMEIRIM";"PP";"139";"0,024"
"PA";"ALMEIRIM";"PROS";"12";"0,002"
"PA";"ALMEIRIM";"PRTB";"27";"0,005"
"PA";"ALMEIRIM";"PSB";"128";"0,022"
"PA";"ALMEIRIM";"PSC";"373";"0,063"
"PA";"ALMEIRIM";"PSD";"3";"0,001"
"PA";"ALMEIRIM";"PSDB";"297";"0,050"
"PA";"ALMEIRIM";"PSL";"6";"0,001"
"PA";"ALMEIRIM";"PSOL";"133";"0,023"
"PA";"ALMEIRIM";"PSTU";"1";"0,000"
"PA";"ALMEIRIM";"PT";"242";"0,041"
"PA";"ALMEIRIM";"PTB";"60";"0,010"
"PA";"ALMEIRIM";"PTC";"138";"0,023"
"PA";"ALMEIRIM";"PV";"28";"0,005"
"PA";"ALMEIRIM";"REDE";"1";"0,000"
"PA";"ALMEIRIM";"REPUBLICANOS";"69";"0,012"
"PA";"ALMEIRIM";"SOLIDARIEDADE";"45";"0,008"
"PA";"ALTAMIRA";"AVANTE";"144";"0,024"
"PA";"ALTAMIRA";"CIDADANIA";"127";"0,022"
"PA";"ALTAMIRA";"DC";"98";"0,017"
"PA";"ALTAMIRA";"DEM";"326";"0,055"
"PA";"ALTAMIRA";"MDB";"913";"0,155"
"PA";"ALTAMIRA";"NOVO";"5";"0,001"
"PA";"ALTAMIRA";"PATRIOTA";"154";"0,026"
"PA";"ALTAMIRA";"PCB";"3";"0,001"
"PA";"ALTAMIRA";"PCDOB";"157";"0,027"
"PA";"ALTAMIRA";"PDT";"249";"0,042"
"PA";"ALTAMIRA";"PL";"384";"0,065"
"PA";"ALTAMIRA";"PMB";"51";"0,009"
"PA";"ALTAMIRA";"PMN";"46";"0,008"
"PA";"ALTAMIRA";"PODE";"243";"0,041"
"PA";"ALTAMIRA";"PP";"392";"0,066"
"PA";"ALTAMIRA";"PROS";"53";"0,009"
"PA";"ALTAMIRA";"PRTB";"151";"0,026"
"PA";"ALTAMIRA";"PSB";"273";"0,046"
"PA";"ALTAMIRA";"PSC";"453";"0,077"
"PA";"ALTAMIRA";"PSD";"143";"0,024"
"PA";"ALTAMIRA";"PSDB";"829";"0,141"
"PA";"ALTAMIRA";"PSL";"15";"0,003"
"PA";"ALTAMIRA";"PSOL";"215";"0,036"
"PA";"ALTAMIRA";"PSTU";"5";"0,001"
"PA";"ALTAMIRA";"PT";"508";"0,086"
"PA";"ALTAMIRA";"PTB";"385";"0,065"
"PA";"ALTAMIRA";"PTC";"25";"0,004"
"PA";"ALTAMIRA";"PV";"87";"0,015"
"PA";"ALTAMIRA";"REDE";"24";"0,004"
"PA";"ALTAMIRA";"REPUBLICANOS";"459";"0,078"
"PA";"ALTAMIRA";"SOLIDARIEDADE";"643";"0,109"
"PA";"ANAJÁS";"AVANTE";"13";"0,002"
"PA";"ANAJÁS";"CIDADANIA";"15";"0,003"
"PA";"ANAJÁS";"DEM";"115";"0,020"
"PA";"ANAJÁS";"MDB";"173";"0,029"
"PA";"ANAJÁS";"PATRIOTA";"43";"0,007"
"PA";"ANAJÁS";"PCDOB";"41";"0,007"
"PA";"ANAJÁS";"PDT";"43";"0,007"
"PA";"ANAJÁS";"PL";"78";"0,013"
"PA";"ANAJÁS";"PMB";"25";"0,004"
"PA";"ANAJÁS";"PMN";"48";"0,008"
"PA";"ANAJÁS";"PODE";"46";"0,008"
"PA";"ANAJÁS";"PP";"109";"0,018"
"PA";"ANAJÁS";"PROS";"30";"0,005"
"PA";"ANAJÁS";"PRTB";"6";"0,001"
"PA";"ANAJÁS";"PSB";"62";"0,011"
"PA";"ANAJÁS";"PSC";"58";"0,010"
"PA";"ANAJÁS";"PSD";"51";"0,009"
"PA";"ANAJÁS";"PSDB";"143";"0,024"
"PA";"ANAJÁS";"PSOL";"49";"0,008"
"PA";"ANAJÁS";"PSTU";"1";"0,000"
"PA";"ANAJÁS";"PT";"102";"0,017"
"PA";"ANAJÁS";"PTB";"40";"0,007"
"PA";"ANAJÁS";"PTC";"28";"0,005"
"PA";"ANAJÁS";"PV";"13";"0,002"
"PA";"ANAJÁS";"REPUBLICANOS";"20";"0,003"
"PA";"ANAJÁS";"SOLIDARIEDADE";"5";"0,001"
"PA";"ANANINDEUA";"AVANTE";"342";"0,058"
"PA";"ANANINDEUA";"CIDADANIA";"403";"0,068"
"PA";"ANANINDEUA";"DC";"155";"0,026"
"PA";"ANANINDEUA";"DEM";"583";"0,099"
"PA";"ANANINDEUA";"MDB";"4964";"0,842"
"PA";"ANANINDEUA";"NOVO";"17";"0,003"
"PA";"ANANINDEUA";"PATRIOTA";"854";"0,145"
"PA";"ANANINDEUA";"PCB";"94";"0,016"
"PA";"ANANINDEUA";"PCDOB";"572";"0,097"
"PA";"ANANINDEUA";"PCO";"4";"0,001"
"PA";"ANANINDEUA";"PDT";"1858";"0,315"
"PA";"ANANINDEUA";"PL";"1086";"0,184"
"PA";"ANANINDEUA";"PMB";"116";"0,020"
"PA";"ANANINDEUA";"PMN";"361";"0,061"
"PA";"ANANINDEUA";"PODE";"773";"0,131"
