"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ÁGUA DOCE DO MARANHÃO";"PV";"56";"0,010"
"MA";"ÁGUA DOCE DO MARANHÃO";"REPUBLICANOS";"53";"0,009"
"MA";"ÁGUA DOCE DO MARANHÃO";"SOLIDARIEDADE";"1";"0,000"
"MA";"ALCÂNTARA";"AVANTE";"129";"0,023"
"MA";"ALCÂNTARA";"CIDADANIA";"13";"0,002"
"MA";"ALCÂNTARA";"DC";"33";"0,006"
"MA";"ALCÂNTARA";"DEM";"189";"0,034"
"MA";"ALCÂNTARA";"MDB";"167";"0,030"
"MA";"ALCÂNTARA";"PATRIOTA";"25";"0,004"
"MA";"ALCÂNTARA";"PCDOB";"78";"0,014"
"MA";"ALCÂNTARA";"PDT";"154";"0,027"
"MA";"ALCÂNTARA";"PL";"267";"0,048"
"MA";"ALCÂNTARA";"PMB";"25";"0,004"
"MA";"ALCÂNTARA";"PMN";"44";"0,008"
"MA";"ALCÂNTARA";"PODE";"81";"0,014"
"MA";"ALCÂNTARA";"PP";"106";"0,019"
"MA";"ALCÂNTARA";"PROS";"85";"0,015"
"MA";"ALCÂNTARA";"PRTB";"37";"0,007"
"MA";"ALCÂNTARA";"PSB";"102";"0,018"
"MA";"ALCÂNTARA";"PSC";"129";"0,023"
"MA";"ALCÂNTARA";"PSD";"73";"0,013"
"MA";"ALCÂNTARA";"PSDB";"133";"0,024"
"MA";"ALCÂNTARA";"PSL";"10";"0,002"
"MA";"ALCÂNTARA";"PSOL";"11";"0,002"
"MA";"ALCÂNTARA";"PSTU";"3";"0,001"
"MA";"ALCÂNTARA";"PT";"234";"0,042"
"MA";"ALCÂNTARA";"PTB";"141";"0,025"
"MA";"ALCÂNTARA";"PTC";"53";"0,009"
"MA";"ALCÂNTARA";"PV";"124";"0,022"
"MA";"ALCÂNTARA";"REPUBLICANOS";"86";"0,015"
"MA";"ALCÂNTARA";"SOLIDARIEDADE";"32";"0,006"
"MA";"ALDEIAS ALTAS";"AVANTE";"13";"0,002"
"MA";"ALDEIAS ALTAS";"CIDADANIA";"71";"0,013"
"MA";"ALDEIAS ALTAS";"DC";"53";"0,009"
"MA";"ALDEIAS ALTAS";"DEM";"143";"0,025"
"MA";"ALDEIAS ALTAS";"MDB";"167";"0,030"
"MA";"ALDEIAS ALTAS";"PATRIOTA";"107";"0,019"
"MA";"ALDEIAS ALTAS";"PCDOB";"118";"0,021"
"MA";"ALDEIAS ALTAS";"PCO";"1";"0,000"
"MA";"ALDEIAS ALTAS";"PDT";"84";"0,015"
"MA";"ALDEIAS ALTAS";"PL";"174";"0,031"
"MA";"ALDEIAS ALTAS";"PMB";"9";"0,002"
"MA";"ALDEIAS ALTAS";"PMN";"25";"0,004"
"MA";"ALDEIAS ALTAS";"PODE";"37";"0,007"
"MA";"ALDEIAS ALTAS";"PP";"195";"0,035"
"MA";"ALDEIAS ALTAS";"PROS";"18";"0,003"
"MA";"ALDEIAS ALTAS";"PRTB";"76";"0,014"
"MA";"ALDEIAS ALTAS";"PSB";"55";"0,010"
"MA";"ALDEIAS ALTAS";"PSC";"126";"0,022"
"MA";"ALDEIAS ALTAS";"PSD";"26";"0,005"
"MA";"ALDEIAS ALTAS";"PSDB";"163";"0,029"
"MA";"ALDEIAS ALTAS";"PSL";"16";"0,003"
"MA";"ALDEIAS ALTAS";"PSOL";"1";"0,000"
"MA";"ALDEIAS ALTAS";"PT";"152";"0,027"
"MA";"ALDEIAS ALTAS";"PTB";"91";"0,016"
"MA";"ALDEIAS ALTAS";"PTC";"61";"0,011"
"MA";"ALDEIAS ALTAS";"PV";"55";"0,010"
"MA";"ALDEIAS ALTAS";"REDE";"7";"0,001"
"MA";"ALDEIAS ALTAS";"REPUBLICANOS";"42";"0,007"
"MA";"ALDEIAS ALTAS";"SOLIDARIEDADE";"35";"0,006"
"MA";"ALTAMIRA DO MARANHÃO";"AVANTE";"18";"0,003"
"MA";"ALTAMIRA DO MARANHÃO";"CIDADANIA";"37";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"DC";"6";"0,001"
"MA";"ALTAMIRA DO MARANHÃO";"DEM";"87";"0,016"
