"UF";"Abrangência";"Partido";"Eleitores";"%"
"MS";"ANASTÁCIO";"PRTB";"9";"0,003"
"MS";"ANASTÁCIO";"PSB";"195";"0,066"
"MS";"ANASTÁCIO";"PSC";"99";"0,034"
"MS";"ANASTÁCIO";"PSD";"66";"0,022"
"MS";"ANASTÁCIO";"PSDB";"266";"0,091"
"MS";"ANASTÁCIO";"PSL";"19";"0,006"
"MS";"ANASTÁCIO";"PSOL";"3";"0,001"
"MS";"ANASTÁCIO";"PSTU";"2";"0,001"
"MS";"ANASTÁCIO";"PT";"261";"0,089"
"MS";"ANASTÁCIO";"PTB";"87";"0,030"
"MS";"ANASTÁCIO";"PTC";"31";"0,011"
"MS";"ANASTÁCIO";"PV";"68";"0,023"
"MS";"ANASTÁCIO";"REPUBLICANOS";"128";"0,044"
"MS";"ANASTÁCIO";"SOLIDARIEDADE";"121";"0,041"
"MS";"ANAURILÂNDIA";"AVANTE";"18";"0,006"
"MS";"ANAURILÂNDIA";"CIDADANIA";"22";"0,007"
"MS";"ANAURILÂNDIA";"DEM";"161";"0,055"
"MS";"ANAURILÂNDIA";"MDB";"256";"0,087"
"MS";"ANAURILÂNDIA";"PATRIOTA";"44";"0,015"
"MS";"ANAURILÂNDIA";"PDT";"91";"0,031"
"MS";"ANAURILÂNDIA";"PL";"100";"0,034"
"MS";"ANAURILÂNDIA";"PMN";"10";"0,003"
"MS";"ANAURILÂNDIA";"PODE";"6";"0,002"
"MS";"ANAURILÂNDIA";"PP";"58";"0,020"
"MS";"ANAURILÂNDIA";"PROS";"26";"0,009"
"MS";"ANAURILÂNDIA";"PRTB";"1";"0,000"
"MS";"ANAURILÂNDIA";"PSB";"11";"0,004"
"MS";"ANAURILÂNDIA";"PSC";"28";"0,010"
"MS";"ANAURILÂNDIA";"PSD";"65";"0,022"
"MS";"ANAURILÂNDIA";"PSDB";"217";"0,074"
"MS";"ANAURILÂNDIA";"PT";"48";"0,016"
"MS";"ANAURILÂNDIA";"PTB";"54";"0,018"
"MS";"ANAURILÂNDIA";"PTC";"11";"0,004"
