"UF";"Abrangência";"Partido";"Eleitores";"%"
"SE";"AMPARO DE SÃO FRANCISCO";"AVANTE";"9";"0,005"
"SE";"AMPARO DE SÃO FRANCISCO";"CIDADANIA";"39";"0,023"
"SE";"AMPARO DE SÃO FRANCISCO";"DC";"7";"0,004"
"SE";"AMPARO DE SÃO FRANCISCO";"DEM";"32";"0,019"
"SE";"AMPARO DE SÃO FRANCISCO";"MDB";"82";"0,048"
"SE";"AMPARO DE SÃO FRANCISCO";"PATRIOTA";"9";"0,005"
"SE";"AMPARO DE SÃO FRANCISCO";"PCDOB";"43";"0,025"
"SE";"AMPARO DE SÃO FRANCISCO";"PDT";"17";"0,010"
"SE";"AMPARO DE SÃO FRANCISCO";"PL";"16";"0,009"
"SE";"AMPARO DE SÃO FRANCISCO";"PMN";"4";"0,002"
"SE";"AMPARO DE SÃO FRANCISCO";"PODE";"53";"0,031"
"SE";"AMPARO DE SÃO FRANCISCO";"PP";"85";"0,049"
"SE";"AMPARO DE SÃO FRANCISCO";"PROS";"9";"0,005"
"SE";"AMPARO DE SÃO FRANCISCO";"PRTB";"2";"0,001"
"SE";"AMPARO DE SÃO FRANCISCO";"PSB";"52";"0,030"
"SE";"AMPARO DE SÃO FRANCISCO";"PSC";"58";"0,034"
"SE";"AMPARO DE SÃO FRANCISCO";"PSD";"45";"0,026"
"SE";"AMPARO DE SÃO FRANCISCO";"PSDB";"13";"0,008"
"SE";"AMPARO DE SÃO FRANCISCO";"PSL";"2";"0,001"
"SE";"AMPARO DE SÃO FRANCISCO";"PT";"50";"0,029"
"SE";"AMPARO DE SÃO FRANCISCO";"PTB";"52";"0,030"
"SE";"AMPARO DE SÃO FRANCISCO";"PTC";"46";"0,027"
"SE";"AMPARO DE SÃO FRANCISCO";"PV";"3";"0,002"
"SE";"AMPARO DE SÃO FRANCISCO";"REDE";"20";"0,012"
"SE";"AMPARO DE SÃO FRANCISCO";"REPUBLICANOS";"37";"0,022"
"SE";"AQUIDABÃ";"AVANTE";"35";"0,020"
"SE";"AQUIDABÃ";"CIDADANIA";"117";"0,068"
"SE";"AQUIDABÃ";"DC";"31";"0,018"
"SE";"AQUIDABÃ";"DEM";"139";"0,081"
"SE";"AQUIDABÃ";"MDB";"168";"0,098"
"SE";"AQUIDABÃ";"PATRIOTA";"148";"0,086"
"SE";"AQUIDABÃ";"PCDOB";"54";"0,031"
"SE";"AQUIDABÃ";"PCO";"13";"0,008"
"SE";"AQUIDABÃ";"PDT";"130";"0,076"
"SE";"AQUIDABÃ";"PL";"113";"0,066"
"SE";"AQUIDABÃ";"PMN";"18";"0,010"
"SE";"AQUIDABÃ";"PODE";"38";"0,022"
"SE";"AQUIDABÃ";"PP";"215";"0,125"
"SE";"AQUIDABÃ";"PROS";"10";"0,006"
"SE";"AQUIDABÃ";"PRTB";"10";"0,006"
"SE";"AQUIDABÃ";"PSB";"100";"0,058"
"SE";"AQUIDABÃ";"PSC";"96";"0,056"
"SE";"AQUIDABÃ";"PSD";"25";"0,015"
"SE";"AQUIDABÃ";"PSDB";"15";"0,009"
"SE";"AQUIDABÃ";"PSL";"23";"0,013"
"SE";"AQUIDABÃ";"PSOL";"18";"0,010"
"SE";"AQUIDABÃ";"PSTU";"1";"0,001"
"SE";"AQUIDABÃ";"PT";"132";"0,077"
"SE";"AQUIDABÃ";"PTB";"209";"0,121"
"SE";"AQUIDABÃ";"PTC";"21";"0,012"
"SE";"AQUIDABÃ";"PV";"43";"0,025"
"SE";"AQUIDABÃ";"REDE";"8";"0,005"
"SE";"AQUIDABÃ";"REPUBLICANOS";"88";"0,051"
"SE";"AQUIDABÃ";"SOLIDARIEDADE";"15";"0,009"
"SE";"ARACAJU";"AVANTE";"346";"0,201"
"SE";"ARACAJU";"CIDADANIA";"2182";"1,268"
"SE";"ARACAJU";"DC";"266";"0,155"
"SE";"ARACAJU";"DEM";"2322";"1,349"
"SE";"ARACAJU";"MDB";"3783";"2,198"
"SE";"ARACAJU";"NOVO";"120";"0,070"
"SE";"ARACAJU";"PATRIOTA";"323";"0,188"
"SE";"ARACAJU";"PCB";"94";"0,055"
"SE";"ARACAJU";"PCDOB";"1271";"0,739"
"SE";"ARACAJU";"PCO";"15";"0,009"
"SE";"ARACAJU";"PDT";"2729";"1,586"
"SE";"ARACAJU";"PL";"1433";"0,833"
"SE";"ARACAJU";"PMB";"69";"0,040"
"SE";"ARACAJU";"PMN";"695";"0,404"
"SE";"ARACAJU";"PODE";"748";"0,435"
"SE";"ARACAJU";"PP";"1398";"0,812"
"SE";"ARACAJU";"PROS";"105";"0,061"
"SE";"ARACAJU";"PRTB";"149";"0,087"
"SE";"ARACAJU";"PSB";"757";"0,440"
"SE";"ARACAJU";"PSC";"523";"0,304"
"SE";"ARACAJU";"PSD";"304";"0,177"
"SE";"ARACAJU";"PSDB";"1596";"0,927"
"SE";"ARACAJU";"PSL";"85";"0,049"
"SE";"ARACAJU";"PSOL";"807";"0,469"
"SE";"ARACAJU";"PSTU";"194";"0,113"
"SE";"ARACAJU";"PT";"4640";"2,696"
"SE";"ARACAJU";"PTB";"1839";"1,069"
"SE";"ARACAJU";"PTC";"543";"0,316"
"SE";"ARACAJU";"PV";"873";"0,507"
"SE";"ARACAJU";"REDE";"177";"0,103"
"SE";"ARACAJU";"REPUBLICANOS";"723";"0,420"
"SE";"ARACAJU";"SOLIDARIEDADE";"592";"0,344"
"SE";"ARACAJU";"UP";"1";"0,001"
"SE";"ARAUÁ";"AVANTE";"48";"0,028"
"SE";"ARAUÁ";"CIDADANIA";"37";"0,022"
"SE";"ARAUÁ";"DC";"5";"0,003"
"SE";"ARAUÁ";"DEM";"72";"0,042"
"SE";"ARAUÁ";"MDB";"68";"0,040"
"SE";"ARAUÁ";"NOVO";"1";"0,001"
"SE";"ARAUÁ";"PATRIOTA";"15";"0,009"
"SE";"ARAUÁ";"PCB";"7";"0,004"
"SE";"ARAUÁ";"PCDOB";"14";"0,008"
"SE";"ARAUÁ";"PDT";"46";"0,027"
"SE";"ARAUÁ";"PL";"103";"0,060"
"SE";"ARAUÁ";"PMN";"48";"0,028"
"SE";"ARAUÁ";"PODE";"19";"0,011"
"SE";"ARAUÁ";"PP";"85";"0,049"
"SE";"ARAUÁ";"PROS";"8";"0,005"
"SE";"ARAUÁ";"PRTB";"43";"0,025"
"SE";"ARAUÁ";"PSB";"89";"0,052"
"SE";"ARAUÁ";"PSC";"22";"0,013"
"SE";"ARAUÁ";"PSD";"83";"0,048"
"SE";"ARAUÁ";"PSDB";"100";"0,058"
"SE";"ARAUÁ";"PSL";"5";"0,003"
"SE";"ARAUÁ";"PSOL";"29";"0,017"
"SE";"ARAUÁ";"PT";"183";"0,106"
"SE";"ARAUÁ";"PTB";"11";"0,006"
"SE";"ARAUÁ";"PTC";"26";"0,015"
"SE";"ARAUÁ";"PV";"21";"0,012"
"SE";"ARAUÁ";"REPUBLICANOS";"111";"0,065"
"SE";"ARAUÁ";"SOLIDARIEDADE";"67";"0,039"
"SE";"AREIA BRANCA";"AVANTE";"52";"0,030"
"SE";"AREIA BRANCA";"CIDADANIA";"131";"0,076"
"SE";"AREIA BRANCA";"DC";"18";"0,010"
"SE";"AREIA BRANCA";"DEM";"69";"0,040"
"SE";"AREIA BRANCA";"MDB";"158";"0,092"
"SE";"AREIA BRANCA";"PATRIOTA";"91";"0,053"
"SE";"AREIA BRANCA";"PCB";"26";"0,015"
"SE";"AREIA BRANCA";"PCDOB";"54";"0,031"
"SE";"AREIA BRANCA";"PDT";"78";"0,045"
"SE";"AREIA BRANCA";"PL";"104";"0,060"
"SE";"AREIA BRANCA";"PMB";"11";"0,006"
"SE";"AREIA BRANCA";"PMN";"69";"0,040"
"SE";"AREIA BRANCA";"PODE";"91";"0,053"
"SE";"AREIA BRANCA";"PP";"76";"0,044"
"SE";"AREIA BRANCA";"PROS";"2";"0,001"
"SE";"AREIA BRANCA";"PRTB";"4";"0,002"
"SE";"AREIA BRANCA";"PSB";"86";"0,050"
"SE";"AREIA BRANCA";"PSC";"162";"0,094"
"SE";"AREIA BRANCA";"PSD";"65";"0,038"
"SE";"AREIA BRANCA";"PSDB";"127";"0,074"
"SE";"AREIA BRANCA";"PSL";"12";"0,007"
"SE";"AREIA BRANCA";"PSTU";"3";"0,002"
"SE";"AREIA BRANCA";"PT";"81";"0,047"
"SE";"AREIA BRANCA";"PTB";"78";"0,045"
"SE";"AREIA BRANCA";"PTC";"17";"0,010"
"SE";"AREIA BRANCA";"PV";"39";"0,023"
"SE";"AREIA BRANCA";"REPUBLICANOS";"34";"0,020"
"SE";"AREIA BRANCA";"SOLIDARIEDADE";"77";"0,045"
"SE";"BARRA DOS COQUEIROS";"AVANTE";"64";"0,037"
"SE";"BARRA DOS COQUEIROS";"CIDADANIA";"264";"0,153"
"SE";"BARRA DOS COQUEIROS";"DC";"43";"0,025"
"SE";"BARRA DOS COQUEIROS";"DEM";"171";"0,099"
"SE";"BARRA DOS COQUEIROS";"MDB";"234";"0,136"
"SE";"BARRA DOS COQUEIROS";"NOVO";"2";"0,001"
"SE";"BARRA DOS COQUEIROS";"PATRIOTA";"65";"0,038"
"SE";"BARRA DOS COQUEIROS";"PCB";"37";"0,022"
"SE";"BARRA DOS COQUEIROS";"PCDOB";"126";"0,073"
"SE";"BARRA DOS COQUEIROS";"PCO";"8";"0,005"
"SE";"BARRA DOS COQUEIROS";"PDT";"195";"0,113"
"SE";"BARRA DOS COQUEIROS";"PL";"175";"0,102"
"SE";"BARRA DOS COQUEIROS";"PMB";"2";"0,001"
"SE";"BARRA DOS COQUEIROS";"PMN";"145";"0,084"
"SE";"BARRA DOS COQUEIROS";"PODE";"132";"0,077"
"SE";"BARRA DOS COQUEIROS";"PP";"187";"0,109"
"SE";"BARRA DOS COQUEIROS";"PROS";"159";"0,092"
"SE";"BARRA DOS COQUEIROS";"PRTB";"62";"0,036"
"SE";"BARRA DOS COQUEIROS";"PSB";"148";"0,086"
"SE";"BARRA DOS COQUEIROS";"PSC";"101";"0,059"
"SE";"BARRA DOS COQUEIROS";"PSD";"149";"0,087"
"SE";"BARRA DOS COQUEIROS";"PSDB";"386";"0,224"
"SE";"BARRA DOS COQUEIROS";"PSL";"14";"0,008"
"SE";"BARRA DOS COQUEIROS";"PSOL";"23";"0,013"
"SE";"BARRA DOS COQUEIROS";"PSTU";"7";"0,004"
"SE";"BARRA DOS COQUEIROS";"PT";"256";"0,149"
"SE";"BARRA DOS COQUEIROS";"PTB";"118";"0,069"
"SE";"BARRA DOS COQUEIROS";"PTC";"62";"0,036"
"SE";"BARRA DOS COQUEIROS";"PV";"79";"0,046"
"SE";"BARRA DOS COQUEIROS";"REDE";"11";"0,006"
"SE";"BARRA DOS COQUEIROS";"REPUBLICANOS";"97";"0,056"
"SE";"BARRA DOS COQUEIROS";"SOLIDARIEDADE";"135";"0,078"
"SE";"BOQUIM";"AVANTE";"54";"0,031"
"SE";"BOQUIM";"CIDADANIA";"78";"0,045"
"SE";"BOQUIM";"DEM";"213";"0,124"
"SE";"BOQUIM";"MDB";"143";"0,083"
"SE";"BOQUIM";"PATRIOTA";"28";"0,016"
"SE";"BOQUIM";"PCB";"4";"0,002"
"SE";"BOQUIM";"PCDOB";"36";"0,021"
"SE";"BOQUIM";"PDT";"73";"0,042"
"SE";"BOQUIM";"PL";"124";"0,072"
"SE";"BOQUIM";"PMN";"37";"0,022"
"SE";"BOQUIM";"PODE";"48";"0,028"
"SE";"BOQUIM";"PP";"221";"0,128"
"SE";"BOQUIM";"PROS";"19";"0,011"
"SE";"BOQUIM";"PRTB";"2";"0,001"
