"UF";"Abrangência";"Partido";"Eleitores";"%"
"AC";"ACRELÂNDIA";"AVANTE";"20";"0,026"
"AC";"ACRELÂNDIA";"DC";"47";"0,062"
"AC";"ACRELÂNDIA";"DEM";"135";"0,177"
"AC";"ACRELÂNDIA";"MDB";"139";"0,182"
"AC";"ACRELÂNDIA";"PATRI";"1";"0,001"
"AC";"ACRELÂNDIA";"PC DO B";"88";"0,115"
"AC";"ACRELÂNDIA";"PCB";"2";"0,003"
"AC";"ACRELÂNDIA";"PCO";"3";"0,004"
"AC";"ACRELÂNDIA";"PDT";"63";"0,083"
"AC";"ACRELÂNDIA";"PHS";"6";"0,008"
"AC";"ACRELÂNDIA";"PMN";"51";"0,067"
"AC";"ACRELÂNDIA";"PODE";"50";"0,065"
"AC";"ACRELÂNDIA";"PP";"337";"0,441"
"AC";"ACRELÂNDIA";"PPS";"20";"0,026"
"AC";"ACRELÂNDIA";"PR";"21";"0,028"
"AC";"ACRELÂNDIA";"PRB";"63";"0,083"
"AC";"ACRELÂNDIA";"PROS";"45";"0,059"
"AC";"ACRELÂNDIA";"PRP";"6";"0,008"
"AC";"ACRELÂNDIA";"PRTB";"64";"0,084"
"AC";"ACRELÂNDIA";"PSB";"107";"0,140"
"AC";"ACRELÂNDIA";"PSC";"23";"0,030"
"AC";"ACRELÂNDIA";"PSD";"56";"0,073"
"AC";"ACRELÂNDIA";"PSDB";"103";"0,135"
"AC";"ACRELÂNDIA";"PSL";"10";"0,013"
"AC";"ACRELÂNDIA";"PSOL";"1";"0,001"
"AC";"ACRELÂNDIA";"PT";"364";"0,477"
"AC";"ACRELÂNDIA";"PTB";"19";"0,025"
"AC";"ACRELÂNDIA";"PTC";"30";"0,039"
"AC";"ACRELÂNDIA";"PV";"30";"0,039"
"AC";"ACRELÂNDIA";"REDE";"1";"0,001"
"AC";"ACRELÂNDIA";"SD";"2";"0,003"
"AC";"ASSIS BRASIL";"DEM";"64";"0,084"
"AC";"ASSIS BRASIL";"MDB";"110";"0,144"
"AC";"ASSIS BRASIL";"PATRI";"8";"0,010"
"AC";"ASSIS BRASIL";"PC DO B";"378";"0,495"
"AC";"ASSIS BRASIL";"PDT";"25";"0,033"
"AC";"ASSIS BRASIL";"PHS";"1";"0,001"
"AC";"ASSIS BRASIL";"PMN";"6";"0,008"
"AC";"ASSIS BRASIL";"PODE";"5";"0,007"
"AC";"ASSIS BRASIL";"PP";"106";"0,139"
"AC";"ASSIS BRASIL";"PPS";"12";"0,016"
"AC";"ASSIS BRASIL";"PR";"16";"0,021"
"AC";"ASSIS BRASIL";"PRB";"8";"0,010"
"AC";"ASSIS BRASIL";"PRP";"2";"0,003"
"AC";"ASSIS BRASIL";"PRTB";"1";"0,001"
"AC";"ASSIS BRASIL";"PSB";"43";"0,056"
"AC";"ASSIS BRASIL";"PSC";"14";"0,018"
"AC";"ASSIS BRASIL";"PSD";"60";"0,079"
"AC";"ASSIS BRASIL";"PSDB";"168";"0,220"
"AC";"ASSIS BRASIL";"PSL";"7";"0,009"
