"UF";"Abrangência";"Partido";"Eleitores";"%"
"RO";"ALTA FLORESTA D'OESTE";"AVANTE";"34";"0,020"
"RO";"ALTA FLORESTA D'OESTE";"DC";"183";"0,108"
"RO";"ALTA FLORESTA D'OESTE";"DEM";"239";"0,141"
"RO";"ALTA FLORESTA D'OESTE";"MDB";"255";"0,150"
"RO";"ALTA FLORESTA D'OESTE";"NOVO";"2";"0,001"
"RO";"ALTA FLORESTA D'OESTE";"PATRI";"1";"0,001"
"RO";"ALTA FLORESTA D'OESTE";"PC DO B";"210";"0,124"
"RO";"ALTA FLORESTA D'OESTE";"PDT";"130";"0,077"
"RO";"ALTA FLORESTA D'OESTE";"PHS";"8";"0,005"
"RO";"ALTA FLORESTA D'OESTE";"PMN";"52";"0,031"
"RO";"ALTA FLORESTA D'OESTE";"PODE";"59";"0,035"
"RO";"ALTA FLORESTA D'OESTE";"PP";"188";"0,111"
"RO";"ALTA FLORESTA D'OESTE";"PPS";"30";"0,018"
"RO";"ALTA FLORESTA D'OESTE";"PR";"87";"0,051"
"RO";"ALTA FLORESTA D'OESTE";"PRB";"23";"0,014"
"RO";"ALTA FLORESTA D'OESTE";"PROS";"1";"0,001"
"RO";"ALTA FLORESTA D'OESTE";"PRP";"47";"0,028"
"RO";"ALTA FLORESTA D'OESTE";"PSB";"37";"0,022"
"RO";"ALTA FLORESTA D'OESTE";"PSC";"79";"0,047"
"RO";"ALTA FLORESTA D'OESTE";"PSD";"41";"0,024"
"RO";"ALTA FLORESTA D'OESTE";"PSDB";"307";"0,181"
"RO";"ALTA FLORESTA D'OESTE";"PSL";"13";"0,008"
"RO";"ALTA FLORESTA D'OESTE";"PT";"222";"0,131"
"RO";"ALTA FLORESTA D'OESTE";"PTB";"114";"0,067"
"RO";"ALTA FLORESTA D'OESTE";"PTC";"15";"0,009"
"RO";"ALTA FLORESTA D'OESTE";"PV";"32";"0,019"
"RO";"ALTA FLORESTA D'OESTE";"SD";"32";"0,019"
"RO";"ALTO ALEGRE DOS PARECIS";"DC";"74";"0,044"
"RO";"ALTO ALEGRE DOS PARECIS";"DEM";"146";"0,086"
"RO";"ALTO ALEGRE DOS PARECIS";"MDB";"209";"0,123"
"RO";"ALTO ALEGRE DOS PARECIS";"PATRI";"2";"0,001"
"RO";"ALTO ALEGRE DOS PARECIS";"PC DO B";"2";"0,001"
"RO";"ALTO ALEGRE DOS PARECIS";"PDT";"135";"0,080"
"RO";"ALTO ALEGRE DOS PARECIS";"PHS";"8";"0,005"
"RO";"ALTO ALEGRE DOS PARECIS";"PMN";"33";"0,019"
"RO";"ALTO ALEGRE DOS PARECIS";"PODE";"21";"0,012"
"RO";"ALTO ALEGRE DOS PARECIS";"PP";"171";"0,101"
"RO";"ALTO ALEGRE DOS PARECIS";"PPS";"15";"0,009"
"RO";"ALTO ALEGRE DOS PARECIS";"PR";"152";"0,090"
"RO";"ALTO ALEGRE DOS PARECIS";"PRP";"2";"0,001"
"RO";"ALTO ALEGRE DOS PARECIS";"PSB";"91";"0,054"
"RO";"ALTO ALEGRE DOS PARECIS";"PSC";"8";"0,005"
"RO";"ALTO ALEGRE DOS PARECIS";"PSD";"19";"0,011"
"RO";"ALTO ALEGRE DOS PARECIS";"PSDB";"50";"0,029"
"RO";"ALTO ALEGRE DOS PARECIS";"PSL";"5";"0,003"
"RO";"ALTO ALEGRE DOS PARECIS";"PT";"127";"0,075"
"RO";"ALTO ALEGRE DOS PARECIS";"PTB";"83";"0,049"
"RO";"ALTO ALEGRE DOS PARECIS";"PTC";"1";"0,001"
"RO";"ALTO ALEGRE DOS PARECIS";"PV";"45";"0,027"
"RO";"ALTO ALEGRE DOS PARECIS";"SD";"4";"0,002"
"RO";"ALTO PARAÍSO";"AVANTE";"10";"0,006"
"RO";"ALTO PARAÍSO";"DC";"34";"0,020"
"RO";"ALTO PARAÍSO";"DEM";"102";"0,060"
"RO";"ALTO PARAÍSO";"MDB";"151";"0,089"
"RO";"ALTO PARAÍSO";"PATRI";"4";"0,002"
"RO";"ALTO PARAÍSO";"PCB";"27";"0,016"
"RO";"ALTO PARAÍSO";"PDT";"198";"0,117"
"RO";"ALTO PARAÍSO";"PHS";"70";"0,041"
"RO";"ALTO PARAÍSO";"PMN";"39";"0,023"
"RO";"ALTO PARAÍSO";"PODE";"37";"0,022"
"RO";"ALTO PARAÍSO";"PP";"132";"0,078"
"RO";"ALTO PARAÍSO";"PPS";"19";"0,011"
"RO";"ALTO PARAÍSO";"PR";"68";"0,040"
"RO";"ALTO PARAÍSO";"PRB";"29";"0,017"
"RO";"ALTO PARAÍSO";"PROS";"1";"0,001"
"RO";"ALTO PARAÍSO";"PRP";"6";"0,004"
"RO";"ALTO PARAÍSO";"PRTB";"3";"0,002"
"RO";"ALTO PARAÍSO";"PSB";"118";"0,069"
"RO";"ALTO PARAÍSO";"PSC";"57";"0,034"
"RO";"ALTO PARAÍSO";"PSD";"29";"0,017"
"RO";"ALTO PARAÍSO";"PSDB";"206";"0,121"
"RO";"ALTO PARAÍSO";"PSL";"84";"0,049"
"RO";"ALTO PARAÍSO";"PSOL";"1";"0,001"
"RO";"ALTO PARAÍSO";"PSTU";"30";"0,018"
"RO";"ALTO PARAÍSO";"PT";"130";"0,077"
"RO";"ALTO PARAÍSO";"PTB";"111";"0,065"
"RO";"ALTO PARAÍSO";"PTC";"29";"0,017"
"RO";"ALTO PARAÍSO";"PV";"61";"0,036"
"RO";"ALTO PARAÍSO";"SD";"49";"0,029"
"RO";"ALVORADA DO OESTE";"AVANTE";"1";"0,001"
"RO";"ALVORADA DO OESTE";"DC";"27";"0,016"
"RO";"ALVORADA DO OESTE";"DEM";"126";"0,074"
"RO";"ALVORADA DO OESTE";"MDB";"196";"0,115"
"RO";"ALVORADA DO OESTE";"PATRI";"1";"0,001"
"RO";"ALVORADA DO OESTE";"PC DO B";"5";"0,003"
"RO";"ALVORADA DO OESTE";"PDT";"117";"0,069"
"RO";"ALVORADA DO OESTE";"PHS";"12";"0,007"
"RO";"ALVORADA DO OESTE";"PMN";"114";"0,067"
"RO";"ALVORADA DO OESTE";"PODE";"5";"0,003"
"RO";"ALVORADA DO OESTE";"PP";"306";"0,180"
"RO";"ALVORADA DO OESTE";"PPS";"8";"0,005"
"RO";"ALVORADA DO OESTE";"PR";"116";"0,068"
"RO";"ALVORADA DO OESTE";"PRB";"4";"0,002"
"RO";"ALVORADA DO OESTE";"PROS";"9";"0,005"
"RO";"ALVORADA DO OESTE";"PRP";"10";"0,006"
"RO";"ALVORADA DO OESTE";"PRTB";"26";"0,015"
"RO";"ALVORADA DO OESTE";"PSB";"274";"0,161"
"RO";"ALVORADA DO OESTE";"PSC";"38";"0,022"
"RO";"ALVORADA DO OESTE";"PSD";"29";"0,017"
"RO";"ALVORADA DO OESTE";"PSDB";"112";"0,066"
"RO";"ALVORADA DO OESTE";"PSL";"25";"0,015"
"RO";"ALVORADA DO OESTE";"PT";"198";"0,117"
